Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2016","2016","ha","791","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2017","2017","ha","743","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2018","2018","ha","832","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","236","Soybeans","2019","2019","ha","791","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1961","1961","tonnes","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1962","1962","tonnes","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1963","1963","tonnes","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1964","1964","tonnes","1000","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1965","1965","tonnes","575","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1966","1966","tonnes","899","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1967","1967","tonnes","1006","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1968","1968","tonnes","282","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1969","1969","tonnes","151","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1970","1970","tonnes","399","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1971","1971","tonnes","817","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1972","1972","tonnes","607","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1973","1973","tonnes","938","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1974","1974","tonnes","1793","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1975","1975","tonnes","1473","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1976","1976","tonnes","2869","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1977","1977","tonnes","3026","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1978","1978","tonnes","4950","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1979","1979","tonnes","7299","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1980","1980","tonnes","10739","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1981","1981","tonnes","14560","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1982","1982","tonnes","8122","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1983","1983","tonnes","2399","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1984","1984","tonnes","1826","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1985","1985","tonnes","2115","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1986","1986","tonnes","3929","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1987","1987","tonnes","11681","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1988","1988","tonnes","5992","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1989","1989","tonnes","2770","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1990","1990","tonnes","2547","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1991","1991","tonnes","675","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1992","1992","tonnes","304","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1993","1993","tonnes","963","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1994","1994","tonnes","815","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1995","1995","tonnes","1358","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1996","1996","tonnes","2208","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1997","1997","tonnes","7270","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1998","1998","tonnes","2866","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","1999","1999","tonnes","2819","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2000","2000","tonnes","3128","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2001","2001","tonnes","2687","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2002","2002","tonnes","1914","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2003","2003","tonnes","1929","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2004","2004","tonnes","2697","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2005","2005","tonnes","2059","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2006","2006","tonnes","3733","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2007","2007","tonnes","2683","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2008","2008","tonnes","3378","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2009","2009","tonnes","3441","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2010","2010","tonnes","2534","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2011","2011","tonnes","2994","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2012","2012","tonnes","2251","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2013","2013","tonnes","2709","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2014","2014","tonnes","2119","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2015","2015","tonnes","1911","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2016","2016","tonnes","1371","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2017","2017","tonnes","1581","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2018","2018","tonnes","1530","","Official data"
"QCL","Crops and livestock products","170","Peru","5510","Production","236","Soybeans","2019","2019","tonnes","1475","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1961","1961","ha","153417","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1962","1962","ha","153800","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1963","1963","ha","153100","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1964","1964","ha","149300","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1965","1965","ha","153150","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1966","1966","ha","156710","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1967","1967","ha","159850","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1968","1968","ha","136040","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1969","1969","ha","146562","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1970","1970","ha","136230","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1971","1971","ha","138535","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1972","1972","ha","134910","","Official data"
"QCL","Crops and livestock products","170","Peru","5312","Area harvested","15","Wheat","1973","1973","ha","136095","","Official data"
